Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
IND-11721,2022-04-22,2022-04-25,Second Class,Vivek Yadav,Home Office,Indore,Madhya Pradesh,Office Supplies,Art,2515.28,9,0.2,744.02
IND-11722,2022-03-22,2022-03-26,Same Day,Ritu Mehta,Consumer,Lucknow,Uttar Pradesh,Furniture,Chairs,3832.04,5,0.4,-20.37
IND-11723,2021-09-02,2021-09-03,Standard Class,Nitin Sharma,Corporate,Howrah,West Bengal,Office Supplies,Binders,1213.53,5,0.1,293.28
IND-11724,2022-11-09,2022-11-11,Standard Class,Priya Mishra,Corporate,Kanpur,Uttar Pradesh,Office Supplies,Art,956.39,8,0.0,187.38
IND-11725,2022-04-19,2022-04-23,Same Day,Neha Singh,Home Office,Pune,Maharashtra,FURNITURE,Furnishings,2247.15,7,0.3,361.73
IND-11726,2022-04-29,2022-05-01,Second Class,Rahul Tiwari,Corporate,Bhopal,Madhya Pradesh,Technology,Machines,2489.8,7,0.3,93.49
IND-11727,2022-12-28,2023-01-01,Second Class,Ritu Kumar,Consumer,Udaipur,Rajasthan,Furniture,Furnishings,2138.88,6,0.1,350.24
IND-11728,2021-07-13,2021-07-17,First Class,Ritu Pandey,Home Office,Bengaluru,Karnataka,Furniture,Bookcases,4562.57,8,0.2,620.49
IND-11729,2022-11-03,2022-11-05,First Class,,Consumer,Howrah,West Bengal,Furniture,Bookcases,1539.14,7,0.1,187.08
IND-11730,2022-07-08,2022-07-11,Same Day,Deepak Iyer,Consumer,Udaipur,Rajasthan,Technology,Machines,4372.66,6,0.2,371.33
IND-11731,2022-07-13,2022-07-16,Second Class,Sunita Bansal,Corporate,Noida,Uttar Pradesh,Office Supplies,Art,3727.65,4,0.4,642.39
IND-11732,2022-02-19,2022-02-20,Standard Class,Arjun Gupta,Corporate,Jaipur,Rajasthan,Technology,Accessories,563.41,1,0.1,170.41
IND-11733,2023-01-03,2023-01-06,Same Day,,Corporate,Surat,Gujarat,Office Supplies,Art,3637.79,4,0.4,677.27
IND-11734,2021-09-10,2021-09-13,Standard Class,Kiran Mishra,Consumer,Pune,Maharashtra,Furniture,Chairs,3376.37,1,0.3,291.05
IND-11735,2021-09-18,2021-09-19,Standard Class,Kavita Mishra,Consumer,Jaipur,Rajasthan,Furniture,Bookcases,2898.29,6,0.2,69.23
IND-11736,2023-05-18,2023-05-20,Second Class,Rohit Mishra,Home Office,Pune,Maharashtra,Technology,Copiers,579.24,3,0.1,56.43
IND-11737,2021-06-26,2021-06-28,Second Class,Rohit Kapoor,Consumer,Ahmedabad,Gujarat,Furniture,Tables,3919.26,3,0.1,1129.53
IND-11738,2021-04-02,2021-04-05,Second Class,Pooja Pandey,Consumer,Madurai,Tamil Nadu,Furniture,Tables,746.18,2,0.0,218.63
IND-11739,2021-12-23,2021-12-26,Second Class,Deepak Mehta,Corporate,Coimbatore,Tamil Nadu,TECHNOLOGY,Accessories,4846.89,6,0.2,110.8
IND-11740,2021-06-27,2021-06-30,Standard Class,Kavita Gupta,Corporate,Kolkata,West Bengal,Furniture,Bookcases,3995.72,8,0.3,103.01
IND-11741,2021-08-07,2021-08-09,Standard Class,Anjali Saxena,Consumer,Kanpur,Uttar Pradesh,Technology,Copiers,2719.61,4,0.2,38.38
IND-11742,2021-05-18,2021-05-20,First Class,Arjun Verma,Corporate,New Delhi,Delhi,Technology,Machines,4519.91,1,0.0,1543.77
IND-11743,2021-01-27,2021-01-29,Same Day,Kavita Mishra,Consumer,Bengaluru,Karnataka,Furniture,Tables,1205.27,3,0.1,262.93
IND-11744,2023-03-09,2023-03-13,Same Day,Kiran Mehta,Corporate,Bengaluru,Karnataka,Furniture,Furnishings,653.73,4,0.2,141.91
IND-11745,2023-01-25,2023-01-27,Second Class,Sneha Tiwari,Home Office,Ahmedabad,Gujarat,Office Supplies,Binders,4010.83,9,0.2,1020.63
IND-11746,2021-12-29,2021-12-31,Second Class,Nitin Mehta,Corporate,New Delhi,Delhi,Furniture,Tables,4358.28,1,0.1,848.98
IND-11747,08/02/2022,2022-02-10,Second Class,Pooja Patel,Consumer,Chennai,Tamil Nadu,Office Supplies,Paper,4753.77,1,0.2,156.19
IND-11748,2021-03-10,2021-03-14,Standard Class,Ritu Mehta,Consumer,Agra,Uttar Pradesh,Office Supplies,Storage,1087.89,6,0.0,358.43
IND-11749,2021-12-15,2021-12-19,Second Class,Pooja Mishra,Corporate,Agra,Uttar Pradesh,Furniture,Tables,1082.38,9,0.1,366.99
IND-11750,2023-05-11,2023-05-12,First Class,Deepak Jain,Consumer,Mangalore,Karnataka,Office Supplies,Paper,3656.29,7,0.3,686.01
IND-11751,2023-02-23,2023-02-27,Same Day,Manish Kapoor,Consumer,Udaipur,Rajasthan,Furniture,Tables,2784.5,3,0.0,792.08
IND-11752,2022-09-15,2022-09-19,First Class,Sunita Mishra,Home Office,Madurai,Tamil Nadu,Office Supplies,Art,4771.33,3,0.1,1098.06
IND-11753,2022-06-21,2022-06-22,First Class,Sneha Bansal,Home Office,Udaipur,Rajasthan,Technology,Machines,2345.42,1,0.1,493.71
IND-11754,2021-10-13,2021-10-16,First Class,Manish Mehta,Home Office,Coimbatore,Tamil Nadu,Office Supplies,Storage,2490.99,4,0.2,724.77
IND-11755,2023-02-01,2023-02-04,Second Class,Kiran Mehta,Corporate,Bhopal,Madhya Pradesh,Office Supplies,Binders,2336.65,1,0.1,761.56
IND-11756,2021-01-02,2021-01-03,Same Day,Nitin Gupta,Corporate,Chennai,Tamil Nadu,Office Supplies,Labels,4993.68,9,0.1,578.59
IND-11757,2022-03-19,2022-03-22,Second Class,Priya Mishra,Home Office,Udaipur,Rajasthan,Office Supplies,Art,674.28,7,0.0,162.29
IND-11758,2022-06-16,2022-06-17,Standard Class,Sunita Chatterjee,Consumer,Bhopal,Madhya Pradesh,Office Supplies,Art,3124.02,8,0.4,-8.12
IND-11759,2023-05-24,2023-05-27,Second Class,Amit Mishra,Home Office,New Delhi,Delhi,Furniture,Tables,4507.44,4,0.4,-407.27
IND-11760,2023-03-26,2023-03-28,First Class,Rahul Chatterjee,Home Office,Jaipur,Rajasthan,Office Supplies,Paper,4140.08,2,0.4,505.67
IND-11761,2021-12-19,2021-12-20,Same Day,Kavita Agarwal,Consumer,Mangalore,Karnataka,Office Supplies,Labels,442.53,6,0.2,120.13
IND-11762,2022-05-13,2022-05-15,Second Class,Rahul Verma,Home Office,Ahmedabad,Gujarat,Office Supplies,Art,4616.42,4,0.3,983.73
IND-11763,2021-03-24,2021-03-26,First Class,Anjali Mishra,Home Office,Kanpur,Uttar Pradesh,Office Supplies,Labels,1974.68,9,0.0,356.31
IND-11764,2022-02-21,2022-02-24,First Class,,Consumer,Udaipur,Rajasthan,Technology,Accessories,3300.76,9,0.4,-119.54
IND-11765,2021-03-30,2021-04-02,First Class,Amit Agarwal,Home Office,Nagpur,Maharashtra,Furniture,Bookcases,2683.25,6,0.4,-42.56
IND-11766,2021-09-03,2021-09-04,Second Class,Suresh Kapoor,Consumer,Bengaluru,Karnataka,Technology,Copiers,4708.75,9,0.1,391.11
IND-11767,2022-04-29,2022-05-01,Second Class,Sunita Chatterjee,Corporate,New Delhi,Delhi,Office Supplies,Art,2542.97,9,0.4,283.8
IND-11768,2023-02-08,2023-02-10,Standard Class,Suresh Jain,Consumer,Ahmedabad,  gujarat  ,Office Supplies,Art,1724.17,6,0.2,245.56
IND-11769,2022-11-28,2022-11-30,Second Class,Rohit Gupta,Consumer,Bhopal,Madhya Pradesh,Office Supplies,Paper,3635.13,3,0.0,716.7
IND-11770,2021-07-27,2021-07-30,First Class,Manish Patel,Consumer,Pune,Maharashtra,TECHNOLOGY,Phones,2631.96,2,0.2,315.11
IND-11771,2021-10-08,2021-10-10,Second Class,Nitin Saxena,Consumer,Pune,Maharashtra,Office Supplies,Binders,3248.74,8,0.1,520.05
IND-11772,2021-12-21,2021-12-23,Second Class,Deepak Mishra,Home Office,Kolkata,West Bengal,Office Supplies,Binders,1742.84,2,N/A,327.79
IND-11773,2021-05-07,2021-05-10,Standard Class,Sunita Bansal,Consumer,New Delhi,Delhi,Office Supplies,Art,2816.93,7,0.0,875.64
IND-11774,2021-07-22,2021-07-24,Second Class,Kavita Gupta,Home Office,Mangalore,Karnataka,Office Supplies,Storage,4973.39,8,0.4,-190.71
IND-11775,2022-12-29,2022-12-30,Standard Class,Sneha Iyer,Consumer,Nagpur,Maharashtra,Technology,Accessories,2267.14,7,0.0,657.97
IND-11776,2022-07-01,2022-07-03,First Class,Arjun Sharma,Home Office,Bhopal,Madhya Pradesh,Furniture,Tables,3453.02,2,N/A,38.03
IND-11777,2021-10-04,2021-10-06,First Class,Rohit Yadav,Home Office,Agra,Uttar Pradesh,Furniture,Tables,1429.15,2,0.2,128.83
IND-11778,2023-04-04,2023-04-06,First Class,Manish Patel,Home Office,Udaipur,Rajasthan,Technology,Accessories,4480.17,2,0.2,537.1
IND-11779,2022-07-19,2022-07-21,Second Class,Vikas Yadav,Consumer,Mangalore,Karnataka,Furniture,Chairs,2153.26,6,0.4,-41.39
IND-11780,2021-11-20,2021-11-22,Second Class,Ritu Singh,Home Office,Surat,Gujarat,Office Supplies,Storage,2544.79,2,0.0,669.85
IND-11781,2021-12-31,2022-01-03,Second Class,Amit Mishra,Corporate,New Delhi,Delhi,Office Supplies,Art,2980.07,5,0.3,325.66
IND-11782,2021-09-27,2021-09-29,Same Day,Manish Joshi,Home Office,New Delhi,Delhi,Office Supplies,Binders,2902.21,3,0.3,330.32
IND-11783,2021-04-01,2021-04-05,Same Day,Ritu Agarwal,Corporate,Howrah,West Bengal,Technology,Accessories,3280.04,7,0.2,934.41
IND-11784,2023-03-12,2023-03-13,First Class,Sunita Tiwari,Consumer,Agra,Uttar Pradesh,Technology,Machines,1500.04,1,0.1,477.32
IND-11785,2021-01-16,2021-01-19,Standard Class,Vivek Jain,Home Office,Mysuru,Karnataka,Office Supplies,Labels,2427.0,8,0.2,55.31
IND-11786,2021-08-24,2021-08-27,Second Class,Deepak Saxena,Home Office,Jaipur,Rajasthan,Furniture,Tables,416.74,1,0.0,77.27
IND-11787,2022-03-26,2022-03-30,Standard Class,,Consumer,New Delhi,Delhi,Furniture,Bookcases,3655.52,5,0.4,593.61
IND-11788,2022-02-21,2022-02-23,Standard Class,Amit Saxena,Corporate,Bengaluru,Karnataka,Furniture,Bookcases,"3,318.42",4,0.1,725.87
IND-11789,2022-01-21,2022-01-25,Same Day,,Consumer,,West Bengal,Technology,Accessories,3866.87,4,0.0,562.24
IND-11790,2022-12-28,2022-12-30,Same Day,Rahul Sharma,Home Office,Coimbatore,Tamil Nadu,Technology,Accessories,1317.83,3,0.1,216.52
IND-11791,2023-04-10,2023-04-14,Same Day,Ritu Iyer,Consumer,Lucknow,  uttar pradesh  ,Technology,Accessories,3006.68,8,0.4,566.14
IND-11792,2022-10-04,2022-10-07,Same Day,,Home Office,Indore,Madhya Pradesh,Office Supplies,Storage,4285.76,7,0.0,659.57
IND-11793,2021-08-02,2021-08-06,Second Class,Manish Jain,Consumer,Howrah,West Bengal,Technology,Phones,3846.37,6,0.0,897.07
IND-11794,2022-05-05,2022-05-06,Second Class,Sneha Iyer,Home Office,Coimbatore,Tamil Nadu,Technology,Machines,3795.44,9,0.0,426.44
IND-11795,2021-08-17,2021-08-19,First Class,Deepak Patel,Home Office,Udaipur,Rajasthan,Office Supplies,Art,4347.88,9,0.1,324.53
IND-11796,2022-10-17,2022-10-19,Second Class,Amit Tiwari,Corporate,New Delhi,Delhi,Technology,Phones,2892.54,4,0.0,510.79
IND-11797,2021-01-09,2021-01-13,Same Day,Ankit Bansal,Consumer,Ahmedabad,Gujarat,Furniture,Chairs,2987.37,2,N/A,655.2
IND-11798,2021-04-03,2021-04-05,First Class,Arjun Singh,Corporate,New Delhi,Delhi,Technology,Phones,4115.91,1,0.2,948.19
IND-11799,2022-06-16,2022-06-19,Second Class,,Home Office,Surat,Gujarat,Furniture,Chairs,4980.98,5,0.1,1390.94
IND-11800,2022-10-06,2022-10-08,Second Class,Arjun Chauhan,Corporate,Howrah,West Bengal,Furniture,Chairs,4457.67,7,0.1,1364.18
IND-11801,2021-03-15,2021-03-19,First Class,Priya Mishra,Corporate,Coimbatore,Tamil Nadu,Furniture,Bookcases,4955.07,2,0.1,1333.96
IND-11802,2021-12-13,2021-12-15,Second Class,Deepak Verma,Corporate,Coimbatore,Tamil Nadu,Technology,Copiers,210.49,8,0.2,59.79
IND-11803,2022-10-26,2022-10-30,Second Class,Kiran Jain,Home Office,Surat,Gujarat,Furniture,Furnishings,2903.72,6,0.0,872.92
IND-11804,2022-11-15,2022-11-18,Second Class,Kavita Bansal,Corporate,Kolkata,West Bengal,Furniture,Tables,1413.04,7,0.2,416.06
IND-11805,2022-08-01,2022-08-02,Standard Class,Amit Jain,Consumer,New Delhi,Delhi,Office Supplies,Labels,2236.58,8,0.1,546.66
IND-11806,2023-03-27,2023-03-29,First Class,Rohit Singh,Corporate,New Delhi,Delhi,Furniture,Furnishings,1990.4,5,0.1,578.79
IND-11807,2021-01-24,2021-01-28,Second Class,Amit Mishra,Consumer,Nashik,Maharashtra,TECHNOLOGY,Machines,2716.72,1,0.3,95.02
IND-11808,2023-01-02,2023-01-03,Second Class,Manish Saxena,Home Office,Bhopal,Madhya Pradesh,Furniture,Bookcases,4544.85,4,0.2,477.31
IND-11809,2021-08-27,2021-08-30,Standard Class,Vikas Joshi,Corporate,Ahmedabad,Gujarat,Technology,Copiers,2722.71,9,0.2,686.68
IND-11810,2023-05-28,2023-05-30,Standard Class,Arjun Jain,Home Office,Vadodara,Gujarat,Technology,Phones,2051.53,4,0.4,300.51
IND-11811,2022-01-12,2022-01-15,First Class,Rohit Mishra,Corporate,Vadodara,Gujarat,Office Supplies,Paper,1721.09,7,0.1,201.93
IND-11812,2023-05-25,2023-05-26,Same Day,Neha Sharma,Consumer,Indore,Madhya Pradesh,Furniture,Furnishings,4146.67,3,0.0,784.19
IND-11813,2021-03-01,2021-03-04,Same Day,Arjun Mehta,Consumer,Madurai,Tamil Nadu,TECHNOLOGY,Copiers,2636.46,3,0.3,406.51
IND-11814,2022-12-24,2022-12-26,Same Day,Vikas Iyer,Home Office,Nashik,Maharashtra,Office Supplies,Art,3349.19,7,0.3,335.86
IND-11815,2021-06-09,2021-06-13,Second Class,,Home Office,Mangalore,Karnataka,Office Supplies,Storage,563.09,2,0.2,27.74
IND-11816,2021-03-26,2021-03-29,First Class,Anjali Bansal,Corporate,Ahmedabad,Gujarat,Office Supplies,Binders,3299.51,1,0.2,731.97
IND-11817,2023-02-11,2023-02-15,Second Class,Vivek Joshi,Home Office,Noida,Uttar Pradesh,Office Supplies,Paper,1984.58,7,0.0,782.33
IND-11818,2021-06-30,2021-07-01,Second Class,Vivek Joshi,Corporate,New Delhi,Delhi,Technology,Machines,2854.3,8,N/A,414.5
IND-11819,2023-05-23,2023-05-25,First Class,Anjali Iyer,Home Office,Surat,Gujarat,Furniture,Bookcases,3905.1,3,0.3,383.06
IND-11820,2021-02-09,2021-02-12,Standard Class,Arjun Saxena,Consumer,Mumbai,Maharashtra,Office Supplies,Binders,3056.37,4,0.0,1174.78
IND-11821,2021-04-01,2021-04-03,Same Day,Suresh Mehta,Corporate,Indore,Madhya Pradesh,Office Supplies,Binders,230.01,5,0.1,68.53
IND-11822,2022-07-21,2022-07-22,Same Day,Vikas Bansal,Consumer,Kanpur,Uttar Pradesh,Furniture,Chairs,223.68,8,0.3,12.35
IND-11823,2023-05-15,2023-05-17,Same Day,Nitin Kapoor,Corporate,Pune,Maharashtra,Office Supplies,Binders,2136.22,5,0.3,506.71
IND-11824,2022-03-14,2022-03-15,Same Day,Rohit Iyer,Consumer,Surat,Gujarat,Technology,Copiers,3866.56,4,0.3,675.2
IND-11825,2022-05-03,2022-05-06,Second Class,Suresh Agarwal,Corporate,Kolkata,West Bengal,Furniture,Furnishings,1603.22,5,0.3,-42.15
IND-11826,2022-09-23,2022-09-24,Standard Class,Rahul Kumar,Consumer,Kanpur,Uttar Pradesh,Technology,Accessories,3505.38,4,0.4,-137.66
IND-11827,2022-01-27,2022-01-28,Standard Class,Amit Verma,Consumer,Coimbatore,Tamil Nadu,Technology,Copiers,2219.51,5,0.0,264.35
IND-11828,2022-06-23,2022-06-27,Same Day,Sunita Chauhan,Consumer,Mysuru,Karnataka,FURNITURE,Bookcases,3441.05,3,0.1,643.09
IND-11829,2022-07-26,2022-07-29,Standard Class,Rahul Iyer,Corporate,Bengaluru,Karnataka,Technology,Machines,833.39,5,0.3,12.67
IND-11830,2021-10-30,2021-11-03,Same Day,Sneha Sharma,Home Office,Mysuru,Karnataka,OFFICE SUPPLIES,Paper,4831.83,6,0.4,24.14
IND-11831,2021-08-05,2021-08-07,Standard Class,Amit Gupta,Home Office,Coimbatore,Tamil Nadu,Furniture,Chairs,385.45,7,0.4,2.74
IND-11832,2021-08-08,2021-08-11,Second Class,Anjali Kapoor,Consumer,Pune,Maharashtra,Furniture,Furnishings,1602.69,3,0.2,211.59
IND-11833,2023-03-28,2023-04-01,First Class,Suresh Saxena,Home Office,Indore,Madhya Pradesh,Furniture,Furnishings,3031.92,2,0.4,215.12
IND-11834,2022-06-14,2022-06-15,Standard Class,Manish Chauhan,Consumer,Kolkata,West Bengal,Office Supplies,Storage,3098.64,2,0.4,-220.37
IND-11835,2022-02-18,2022-02-21,First Class,Vikas Agarwal,Corporate,Jaipur,Rajasthan,Technology,Machines,2228.6,7,0.1,192.31
IND-11836,17/03/2021,2021-03-21,Standard Class,Kavita Agarwal,Home Office,New Delhi,Delhi,Furniture,Furnishings,3741.78,1,0.4,728.56
IND-11837,2021-08-15,2021-08-17,Standard Class,Nitin Pandey,Home Office,Mysuru,Karnataka,Technology,Copiers,2433.87,6,0.3,73.66
IND-11838,2022-07-22,2022-07-24,Standard Class,Nitin Kapoor,Corporate,Coimbatore,Tamil Nadu,Technology,Machines,1440.7,9,0.1,375.43
IND-11839,2021-10-31,2021-11-03,Second Class,Vivek Chatterjee,Home Office,Jaipur,Rajasthan,Technology,Copiers,450.52,4,0.3,65.32
IND-11840,2022-12-12,2022-12-16,Same Day,Nitin Jain,Corporate,Howrah,West Bengal,Furniture,Chairs,2246.78,4,0.0,312.96
IND-11841,2023-04-18,2023-04-22,Second Class,Vikas Tiwari,Home Office,New Delhi,Delhi,Technology,Accessories,1351.69,9,0.0,225.54
IND-11842,2022-08-09,2022-08-13,Standard Class,Sneha Kapoor,Consumer,Vadodara,Gujarat,Technology,Machines,865.12,8,0.3,153.42
IND-11843,2022-09-25,2022-09-28,Standard Class,Arjun Singh,Home Office,Madurai,Tamil Nadu,Furniture,Bookcases,1762.06,5,0.0,348.53
IND-11844,2021-09-24,2021-09-25,Same Day,Neha Bansal,Home Office,New Delhi,Delhi,Furniture,Furnishings,1701.43,7,0.4,201.86
IND-11845,2022-08-13,2022-08-17,First Class,Pooja Joshi,Consumer,Mumbai,Maharashtra,OFFICE SUPPLIES,Labels,1445.41,4,0.3,-23.83
IND-11846,2021-11-07,2021-11-10,First Class,Pooja Tiwari,Corporate,Jaipur,Rajasthan,Office Supplies,Storage,3613.85,3,0.2,347.79
IND-11847,2021-09-12,2021-09-14,Second Class,Vikas Kapoor,Consumer,Mysuru,Karnataka,Furniture,Bookcases,2201.05,8,0.1,339.46
IND-11848,18/11/2021,2021-11-19,Second Class,Neha Jain,Corporate,New Delhi,Delhi,Office Supplies,Labels,3134.5,2,0.3,-79.97
IND-11849,2022-11-07,2022-11-10,Second Class,Pooja Chauhan,Consumer,Jaipur,Rajasthan,Technology,Accessories,4830.35,5,0.1,641.5
IND-11850,2022-10-08,2022-10-11,Second Class,Vikas Sharma,Corporate,Mysuru,Karnataka,Office Supplies,Art,1489.9,9,0.0,496.11
IND-11851,2021-05-13,2021-05-14,Second Class,Arjun Kapoor,Consumer,Noida,Uttar Pradesh,Technology,Phones,572.56,7,0.0,223.2
IND-11852,20/05/2021,2021-05-24,Same Day,Rahul Patel,Consumer,Vadodara,Gujarat,Technology,Accessories,856.63,4,0.2,105.12
IND-11853,2023-04-11,2023-04-15,Second Class,,Home Office,New Delhi,Delhi,Furniture,Tables,3367.78,7,0.2,446.89
IND-11854,2021-02-20,2021-02-21,Standard Class,Suresh Saxena,Consumer,Vadodara,Gujarat,Office Supplies,Storage,231.01,6,0.3,40.6
IND-11855,2021-02-18,2021-02-21,Second Class,Sunita Mishra,Corporate,Nagpur,Maharashtra,Office Supplies,Paper,4525.11,8,0.1,695.76
IND-11856,2021-10-02,2021-10-05,First Class,Anjali Chauhan,Corporate,Howrah,West Bengal,Technology,Accessories,2147.43,8,0.4,-30.78
IND-11857,2022-10-12,2022-10-14,First Class,Vikas Verma,Home Office,Lucknow,Uttar Pradesh,Furniture,Furnishings,3953.92,8,0.2,578.5
IND-11858,2021-05-13,2021-05-15,Second Class,Amit Jain,Consumer,Chennai,Tamil Nadu,Office Supplies,Paper,2125.55,5,0.3,138.23
IND-11859,2021-01-28,2021-02-01,Second Class,Anjali Singh,Corporate,Chennai,Tamil Nadu,Furniture,Chairs,1791.55,6,0.4,325.27
IND-11860,2021-07-09,2021-07-13,Standard Class,Priya Gupta,Consumer,Bhopal,Madhya Pradesh,Technology,Copiers,2670.29,5,0.3,108.43
IND-11861,2021-06-03,2021-06-04,Second Class,Sneha Chauhan,Home Office,Pune,Maharashtra,Technology,Copiers,2397.08,9,0.3,434.9
IND-11862,2021-05-11,2021-05-13,Standard Class,Vivek Pandey,Corporate,Indore,Madhya Pradesh,Technology,Machines,1128.35,9,0.2,250.55
IND-11863,2023-05-22,not available,First Class,Pooja Saxena,Home Office,New Delhi,Delhi,Office Supplies,Binders,4583.27,8,0.1,1321.07
IND-11864,2023-03-21,2023-03-22,Standard Class,Deepak Saxena,Consumer,Nashik,Maharashtra,Office Supplies,Labels,2466.54,2,0.1,484.59
IND-11865,2022-06-13,2022-06-16,Same Day,Anjali Kapoor,Home Office,Surat,Gujarat,Technology,Copiers,1168.6,8,0.1,296.44
IND-11866,2021-11-12,2021-11-16,Second Class,Ankit Chatterjee,Home Office,Lucknow,  uttar pradesh  ,Furniture,Bookcases,3227.77,4,0.2,545.36
IND-11867,2022-08-01,2022-08-02,Second Class,Vivek Chauhan,Corporate,,Karnataka,Furniture,Tables,1018.95,4,0.3,198.57
IND-11868,2023-03-24,2023-03-25,First Class,Rahul Mehta,Corporate,Noida,Uttar Pradesh,Furniture,Chairs,1258.68,3,0.0,488.99
IND-11869,2023-05-17,2023-05-18,First Class,Ritu Gupta,Consumer,Jaipur,Rajasthan,Office Supplies,Storage,1632.62,5,0.3,90.3
IND-11870,2023-06-05,2023-06-07,Second Class,Pooja Jain,Consumer,Kanpur,Uttar Pradesh,Technology,Accessories,2059.02,1,0.3,-97.26
IND-11871,2023-03-10,2023-03-13,First Class,Suresh Bansal,Home Office,,  west bengal  ,Technology,Machines,649.61,5,0.1,174.91
IND-11872,2021-10-30,2021-10-31,Second Class,Ankit Yadav,Corporate,Surat,  gujarat  ,Technology,Machines,698.42,2,0.0,200.04
IND-11873,2021-10-22,2021-10-24,Standard Class,,Consumer,Chennai,Tamil Nadu,Technology,Copiers,4930.45,5,N/A,1279.56
IND-11874,2023-01-01,2023-01-03,Second Class,Rahul Pandey,Consumer,Kolkata,West Bengal,Technology,Machines,4649.47,8,0.0,1018.3
IND-11875,2023-04-24,not available,Second Class,Rahul Bansal,Consumer,Howrah,West Bengal,Technology,Phones,3459.26,9,0.1,996.67
IND-11876,2021-03-09,2021-03-10,Standard Class,Vivek Agarwal,Consumer,Mysuru,Karnataka,Office Supplies,Paper,3199.21,9,0.2,822.23
IND-11877,30/11/2022,2022-12-03,Second Class,Ritu Jain,Consumer,Agra,Uttar Pradesh,Furniture,Tables,2816.99,7,0.1,440.72
IND-11878,2021-06-11,2021-06-12,Second Class,Deepak Chatterjee,Corporate,Agra,Uttar Pradesh,Furniture,Bookcases,605.8,7,0.0,131.68
IND-11879,2022-11-30,2022-12-02,Same Day,,Corporate,Udaipur,Rajasthan,Furniture,Furnishings,3393.42,6,0.1,908.35
IND-11880,2021-03-05,2021-03-06,Standard Class,Rohit Yadav,Consumer,Indore,Madhya Pradesh,Office Supplies,Paper,3263.81,3,0.0,1035.4
IND-11881,2022-01-14,2022-01-18,First Class,Pooja Chauhan,Home Office,Mumbai,Maharashtra,Furniture,Chairs,2691.82,7,0.4,432.62
IND-11882,2022-09-18,2022-09-20,Second Class,Ankit Saxena,Consumer,Vadodara,Gujarat,Office Supplies,Art,891.44,5,0.4,-62.08
IND-11883,2022-05-14,2022-05-18,Second Class,Arjun Bansal,Corporate,Mysuru,Karnataka,Office Supplies,Labels,4123.66,2,0.0,462.81
IND-11884,2022-10-17,2022-10-21,Second Class,Ankit Chauhan,Consumer,Surat,Gujarat,Office Supplies,Labels,4753.93,7,0.4,-118.21
IND-11885,2022-03-13,2022-03-17,Standard Class,Ritu Joshi,Corporate,Madurai,Tamil Nadu,Office Supplies,Labels,3502.89,1,0.3,170.77
IND-11886,2021-10-16,2021-10-20,Same Day,Manish Chauhan,Consumer,Jaipur,Rajasthan,Office Supplies,Storage,4415.0,3,0.3,52.14
IND-11887,2021-09-01,2021-09-02,First Class,Anjali Bansal,Corporate,Vadodara,Gujarat,Office Supplies,Binders,3496.97,2,0.2,344.72
IND-11888,2021-07-13,2021-07-14,Second Class,Sunita Agarwal,Corporate,Mumbai,Maharashtra,Technology,Machines,4504.06,4,0.4,-292.82
IND-11889,2021-06-14,2021-06-18,First Class,Arjun Mehta,Corporate,New Delhi,Delhi,Furniture,Tables,2275.05,9,0.2,369.19
IND-11890,2021-11-16,2021-11-19,Standard Class,Kavita Verma,Consumer,Kanpur,Uttar Pradesh,Technology,Phones,2838.24,7,0.0,1016.9
IND-11891,2022-02-13,2022-02-16,First Class,Deepak Tiwari,Corporate,Bhopal,Madhya Pradesh,Technology,Accessories,2479.94,7,0.4,-162.25
IND-11892,2022-02-14,not available,Second Class,Rahul Iyer,Consumer,New Delhi,Delhi,Furniture,Furnishings,3756.97,1,0.4,626.33
